speaker_id,n_seg,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel
30709,16,0.6045972222222222,3462,18145,0.17850953206239167,0.08839900799118214,0.09185441941074524,0.05428492697712869,0.08665511265164644,0.48543689320388345
30710,67,2.9094055555555554,18757,101935,0.16799061683638108,0.07342914602442734,0.0785839953084182,0.04582331878157649,0.08940662152796289,0.5322119961916851
30711,80,2.9273222222222217,21631,114685,0.1921778928389811,0.1012686925055587,0.10845545744533308,0.07167458691197628,0.08372243539364801,0.43565070964637964
30713,127,3.9971750000000004,19128,104110,0.25794646591384357,0.15375084045720872,0.11412588874947721,0.07007972336951301,0.14382057716436636,0.5575597892176732
30714,45,2.300288888888889,12959,72070,0.24315147773747975,0.11082281115582072,0.10780152789567096,0.05602886082974885,0.1353499498418088,0.5566486829577912
30715,39,1.9228500000000002,10568,57841,0.17543527630582892,0.07918258674642555,0.07768735806207419,0.03801801490292353,0.09774791824375473,0.5571736785329018
30716,15,0.46000833333333324,2773,14646,0.18932564010097366,0.10289498839273521,0.12116840966462315,0.07722244981564932,0.06815723043635051,0.35999999999999993
30717,72,2.918586111111111,18894,100455,0.16926008256589392,0.07102682793290528,0.08198369852863342,0.043641431486735355,0.0872763840372605,0.5156347717323327
30718,33,1.4210194444444444,9845,54624,0.1596749619095988,0.07066490919742238,0.09182326053834433,0.05305360281195079,0.06785170137125446,0.4249363867684479
30719,223,10.303247222222224,60130,330861,0.19404623316148345,0.10538262291415429,0.06130051554964244,0.03304106558343232,0.132745717611841,0.6840932464861159
30720,120,4.509027777777778,30019,162919,0.15690062960125253,0.07734518380299413,0.06162763583064059,0.03211411805866719,0.09527299377061194,0.6072186836518046
30721,65,3.4336361111111113,24974,132562,0.1298950908945303,0.05924774822347279,0.06642908624969969,0.03799731446417525,0.06346600464483061,0.4885943279901356
30722,186,6.988480555555555,49618,255452,0.21286629852069813,0.1076718913925121,0.1119351848119634,0.06607895025288509,0.10093111370873473,0.47415262260935426
30723,43,2.395538888888889,14594,79192,0.16239550500205563,0.09355743004343874,0.047759353158832396,0.024762602283058894,0.11463615184322323,0.7059071729957805
30724,142,5.724363888888889,35625,192650,0.2671157894736842,0.14195172592784844,0.1269894736842105,0.06899558785362056,0.14012631578947368,0.5245901639344263
30741,96,3.4297222222222223,23433,123145,0.14983143430205267,0.06814730602135693,0.06699953057653736,0.03477201672824719,0.08283190372551531,0.5528339504414697
30743,74,3.680697222222222,20206,109039,0.12436899930713649,0.05531965626977504,0.05617143422745719,0.029191390236520877,0.0681975650796793,0.5483485873458018
30745,13,0.5548777777777778,3492,19301,0.1532073310423826,0.08077301694212735,0.10595647193585338,0.07113621055903839,0.04725085910652922,0.30841121495327106
30746,2,0.04399444444444444,281,1528,0.2099644128113879,0.0824607329842932,0.12455516014234876,0.061518324607329845,0.08540925266903913,0.4067796610169491
30749,209,8.45765277777778,57275,299551,0.2614578786556089,0.15200416623546575,0.113085988651244,0.06322462619053183,0.14837189000436488,0.5674791318864774
30750,50,2.1593027777777776,12462,68475,0.19772107205905953,0.0978021175611537,0.09396565559300273,0.050237312887915296,0.10375541646605681,0.5247564935064934
30751,110,4.020866666666667,25594,134986,0.19477221223724311,0.10964840798305009,0.11154958193326561,0.0691479116352807,0.0832226303039775,0.42728184553660986
30752,87,3.92003611111111,19157,103014,0.24299211776374172,0.128584464247578,0.11959075011745054,0.07253383035315589,0.12340136764629117,0.5078410311493018
30758,132,5.792063888888889,27600,147945,0.22557971014492753,0.1222210956774477,0.1264855072463768,0.07412213998445369,0.09909420289855073,0.4392868615483457
30759,38,2.049672222222222,12058,66984,0.2113949245314314,0.10286038456944942,0.11577376015923038,0.06307476412277559,0.09562116437220103,0.45233424872499023
30760,23,1.02325,7674,40646,0.19611675788376334,0.0850760222408109,0.0982538441490748,0.04731092850464991,0.09786291373468854,0.4990033222591362
30762,28,1.2825305555555555,8469,47776,0.19388357539260834,0.10423643670462157,0.09552485535482347,0.06283489618218352,0.09835872003778487,0.5073081607795372
30763,3,0.29981666666666673,2149,12132,0.11261051651931131,0.04228486646884273,0.04792926942764077,0.022090339597757996,0.06468124709167054,0.5743801652892562
30764,12,0.57875,4174,22302,0.10325826545280306,0.036678324813918035,0.04767609008145664,0.02080530894090216,0.05558217537134642,0.5382830626450116
30765,212,5.288413888888889,36495,191232,0.26570763118235374,0.129878890562249,0.12316755719961639,0.0691725234270415,0.14254007398273735,0.5364545735794576
30766,10,0.6051722222222222,4298,23667,0.1449511400651466,0.057421726454556975,0.06281991624011168,0.03414036422022225,0.0821312238250349,0.5666131621187801
30767,8,0.3823861111111111,2436,12865,0.2705254515599343,0.18048970073843762,0.19047619047619047,0.15421686746987953,0.08004926108374383,0.29590288315629737
30768,63,1.9984055555555555,9961,52853,0.2249774119064351,0.13314286795451535,0.06284509587390824,0.0351351862713564,0.16213231603252687,0.7206604194556002
30770,58,2.601883333333334,16589,90187,0.19440593164144915,0.08762903744442103,0.09735366809331485,0.05084990076175058,0.0970522635481343,0.49922480620155035
30772,59,1.3566944444444446,10397,52978,0.24699432528614024,0.14194571331496092,0.1027219390208714,0.0636113103552418,0.14427238626526884,0.5841121495327103
30773,4,0.15419444444444444,942,5033,0.15605095541401273,0.055632823365785816,0.050955414012738856,0.019074110868269423,0.10509554140127388,0.673469387755102
30775,13,0.5422111111111111,3760,20546,0.11702127659574468,0.0477465200038937,0.05877659574468085,0.028862065608877642,0.05824468085106383,0.49772727272727274
30776,79,4.97743888888889,26255,142864,0.2364882879451533,0.1279608578788218,0.08284136354980004,0.047835703886213464,0.15364692439535327,0.6497020454179417
30777,104,3.7984999999999998,26108,137346,0.1730887084418569,0.07826219911755712,0.07794545733108625,0.044711895504783536,0.09514325111077064,0.5496791325514494
30778,13,0.695663888888889,3218,17470,0.1146674953387197,0.04224384659416142,0.056867619639527654,0.026846021751574127,0.057799875699192045,0.5040650406504065
30779,7,0.30198333333333327,2059,11185,0.16561437591063624,0.06544479213232007,0.07722195240407966,0.03880196691998212,0.08839242350655659,0.533724340175953
30780,111,4.01071111111111,25733,133366,0.15171180973846812,0.08039530315072807,0.07496211090817238,0.04495898504866308,0.07674969883029574,0.505891393442623
30781,33,1.4096583333333335,9073,47542,0.1938719276975642,0.09185562239703841,0.11231125316874242,0.06276555466745194,0.08156067452882178,0.42069357589539513
30782,41,2.4723166666666665,13960,78553,0.2804441260744986,0.15907731086018356,0.09197707736389685,0.0393237686657416,0.18846704871060174,0.6720306513409962
30783,85,2.968433333333333,19001,100251,0.15283406136519131,0.07362520074612722,0.07852218304299774,0.046333702406958534,0.07431187832219358,0.48622589531680444
30784,16,0.66155,4504,24634,0.13565719360568385,0.0511488187058537,0.047291296625222023,0.02050012178290168,0.08836589698046182,0.6513911620294599
30786,23,1.1110777777777778,6651,35767,0.18718989625620208,0.07794894735370593,0.0939708314539167,0.046774960158805605,0.09321906480228538,0.497991967871486
30787,10,0.81905,5524,29448,0.27606806661839245,0.18446074436294485,0.0555756698044895,0.020646563433849498,0.22049239681390295,0.7986885245901639
30788,4,0.35810555555555557,2507,13460,0.12604706820901476,0.04769687964338781,0.060231352213801354,0.0274888558692422,0.06581571599521341,0.5221518987341772
30789,7,0.4118194444444444,2456,13781,0.2976384364820847,0.18075611348958712,0.24226384364820847,0.1883752993251578,0.055374592833876246,0.18604651162790706
30791,10,0.5444388888888889,3484,18773,0.18685419058553387,0.0705800884248655,0.10218140068886337,0.04788792414638044,0.0846727898966705,0.45314900153609833
30797,19,0.9822194444444445,6266,34876,0.17108203000319183,0.06700883128799175,0.07357165655920843,0.03340406009863516,0.0975103734439834,0.5699626865671642
30803,6,0.38029999999999997,2023,10907,0.2837370242214533,0.1310167782158247,0.11764705882352941,0.05400201705326854,0.1660899653979239,0.5853658536585367
30804,31,1.4062166666666664,9566,50202,0.21283713150742212,0.10204772718218398,0.10798661927660465,0.059220748177363454,0.10485051223081747,0.49263261296660116
30805,21,1.0645083333333332,5710,31508,0.40175131348511384,0.27951631331725274,0.11103327495621716,0.06944268122381618,0.29071803852889666,0.7236268526591106
30806,23,0.8564166666666665,5293,28555,0.13999622142452295,0.06282612502188759,0.04798790855847346,0.0257398003852215,0.09200831286604949,0.6572199730094467
30807,179,8.378322222222222,49784,274492,0.1646914671380363,0.09110283724115821,0.0635344689056725,0.0369409673141658,0.1011569982323638,0.6142212464934748
30808,66,3.248413888888889,19939,106476,0.14724910978484376,0.0705135429580375,0.07979336977782236,0.046677185469025884,0.0674557400070214,0.45810626702997265
30809,40,1.9419694444444444,12708,67123,0.17193893610324204,0.09692653784842752,0.07459867799811143,0.04250405971127631,0.09734025810513061,0.5661327231121281
30810,115,4.2779,28856,153185,0.18231910174660382,0.09205209387342103,0.08199334627113945,0.04636224173385123,0.10032575547546436,0.5502756130013305
30811,133,4.491466666666668,28482,147588,0.17663787655361282,0.0831774941052118,0.08759918545045994,0.05054611486028674,0.08903869110315288,0.5040747366328762
30812,75,2.5594805555555546,18090,94764,0.14975124378109453,0.07924950403106665,0.0853510226644555,0.053047570807479634,0.06440022111663903,0.43004798818752304
30813,10,0.7675833333333333,4458,23950,0.1879766711529834,0.08638830897703549,0.10655002243158367,0.06501043841336117,0.08142664872139972,0.4331742243436754
30816,9,0.6491333333333333,3567,19367,0.582282029716849,0.45949295192853823,0.11774600504625736,0.06820880879847163,0.4645360246705916,0.7977852672123255
30817,12,0.6335833333333333,3774,20864,0.18653948065712772,0.06480061349693252,0.08134605193428723,0.034269555214723926,0.10519342872284049,0.5639204545454545
30818,20,0.7106666666666667,3786,20350,0.202324352879028,0.09877149877149877,0.11489698890649762,0.06958230958230958,0.08742736397253038,0.43211488250652746
30820,104,3.9453472222222223,26539,139571,0.16654734541617996,0.07480780391342041,0.0885866083876559,0.04730208997571129,0.07796073702852406,0.4680995475113122
30821,12,0.7206555555555555,2784,15125,0.1867816091954023,0.08502479338842975,0.08333333333333333,0.04568595041322314,0.10344827586206896,0.5538461538461539
30823,11,0.5830527777777778,3588,19101,0.1020066889632107,0.037013768912622376,0.04208472686733556,0.01952777341500445,0.05992196209587514,0.587431693989071
30830,19,1.1878583333333332,7315,40094,0.15393028024606972,0.08148351374270464,0.07300068352699932,0.040679403402005286,0.0809295967190704,0.5257548845470693
30831,11,0.4558222222222223,2455,13062,0.15315682281059062,0.0633899862195682,0.0769857433808554,0.034680753330271014,0.07617107942973522,0.4973404255319149
30832,9,0.8539777777777777,4685,26024,0.14941302027748132,0.0674377497694436,0.06424759871931697,0.04111589302182601,0.08516542155816435,0.57
30833,8,0.3947805555555556,2419,12702,0.1992558908639934,0.1050228310502283,0.11120297643654403,0.06794205636907574,0.08805291442744936,0.44190871369294604
30835,19,0.7061055555555555,5461,28642,0.21461270829518403,0.10355422107394735,0.09741805530122688,0.05554779694155436,0.11719465299395715,0.5460750853242321
30836,15,0.977147222222222,6033,33302,0.14818498259572352,0.07158729205453127,0.08867893253770927,0.05780433607591136,0.05950605005801425,0.401565995525727
30837,53,2.230825,13532,71738,0.20780372450487733,0.11328723967771613,0.11779485663612178,0.07468844963617609,0.09000886786875555,0.43314366998577525
30839,9,0.5414222222222221,3436,18456,0.09749708963911526,0.034135240572171655,0.04278230500582072,0.02319029042045947,0.05471478463329454,0.5611940298507463
30840,69,2.5444861111111106,14829,81031,0.27601321734439277,0.16387555380039737,0.13439881313642188,0.08679394305882934,0.1416144042079709,0.5130710969948693
30842,42,1.3525722222222223,8240,43836,0.20218446601941747,0.11303494844420112,0.10558252427184465,0.07179030933479331,0.09660194174757282,0.4777911164465787
30843,34,1.1199083333333333,6573,36279,0.2749125209189107,0.1287521706772513,0.1562452457021147,0.0866617051186637,0.11866727521679601,0.4316546762589929
30846,17,0.7395222222222223,4392,23791,0.19854280510018216,0.0797780673363877,0.09198542805100182,0.046740364003194486,0.10655737704918034,0.536697247706422
30847,62,2.4780166666666656,13247,72026,0.21521854004680305,0.09535445533557327,0.11104400996452027,0.05865937300419293,0.10417453008228278,0.4840406874780779
30849,73,3.5050416666666666,23418,126048,0.164019130583312,0.06778370144706779,0.060679818942693656,0.025966298552932216,0.10333931164061834,0.630044259307472
30851,78,3.0735333333333337,18954,102537,0.15938588160810382,0.07646995718618645,0.07840033765959692,0.04682212274593561,0.0809855439485069,0.5081098973849718
30852,32,1.1724638888888892,7006,37874,0.2878960890665144,0.15842002429107038,0.07579217813302883,0.03371706183661615,0.2121039109334856,0.7367377293009421
30853,31,0.9207138888888888,5859,30218,0.2172725721112818,0.11403799060162817,0.11384195255162997,0.07561718181216494,0.10343061955965181,0.4760408483896308
30854,132,3.417666666666667,24378,124148,0.19357617523997048,0.10686438766633373,0.11928788251702355,0.07652157102812772,0.07428829272294693,0.38376774740411107
30857,18,0.6581111111111111,4155,22947,0.1980746089049338,0.06972589009456574,0.0825511432009627,0.036911143068810735,0.11552346570397111,0.583232077764277
30859,9,0.6824527777777778,3697,19996,0.11441709494184474,0.03910782156431286,0.04138490668109278,0.021504300860172035,0.07303218826075196,0.6382978723404256
30860,76,2.4992222222222225,19740,100927,0.1696048632218845,0.08426882796476662,0.09442755825734549,0.0594489086171193,0.07517730496453902,0.4432497013142175
30861,8,0.3610611111111111,2210,12416,0.21900452488687783,0.09946842783505154,0.12126696832579185,0.07595038659793814,0.09773755656108597,0.4462809917355372
30863,76,3.8254388888888893,23146,126514,0.1621014430139117,0.06736013405630997,0.06821913073533224,0.036320091057116206,0.09388231227857945,0.5791577825159915
30867,43,1.7412472222222222,13011,71384,0.21504880485742833,0.09392861145354701,0.09538083160402736,0.04795192199932758,0.11966797325340098,0.556468906361687
30868,38,1.2935722222222221,10522,57436,0.2058544003041247,0.09601991782157532,0.08838623835772667,0.056811059265965594,0.11746816194639802,0.5706371191135734
30870,31,0.7239777777777779,4075,21387,0.3501840490797546,0.21859073268808155,0.1521472392638037,0.09229906017674289,0.1980368098159509,0.5655220742817099
30871,37,1.791527777777778,12174,65665,0.12748480367997372,0.053864311276935965,0.05602102842122556,0.0289956597883195,0.07146377525874817,0.5605670103092785
30872,25,0.7231527777777778,4493,24435,0.18784776318718005,0.08639246981788418,0.09570442911195193,0.05655821567423777,0.09214333407522812,0.49052132701421797
30873,49,1.683138888888889,10677,57554,0.2540975929568231,0.13639364770476423,0.12372389247916081,0.07309657017757237,0.13037370047766228,0.513085145595282
30874,21,0.7350166666666668,6164,32715,0.1573653471771577,0.05926944826532172,0.07706035042180402,0.03756686535228489,0.08030499675535367,0.5103092783505155
30875,24,0.8532638888888889,4582,24198,0.3022697512003492,0.15583932556409621,0.16062854648625055,0.09397470865360774,0.14164120471409866,0.46859205776173285
30877,2,0.06397777777777779,344,1968,0.24127906976744187,0.12347560975609756,0.0755813953488372,0.05030487804878049,0.16569767441860467,0.6867469879518072
30879,2,0.032244444444444444,243,1415,0.22633744855967078,0.12791519434628976,0.13580246913580246,0.10954063604240283,0.09053497942386832,0.4
30880,7,0.2503861111111111,1496,8051,0.1945187165775401,0.07899639796298596,0.09157754010695188,0.04111290522916408,0.10294117647058823,0.5292096219931272
30881,14,0.3040111111111111,1901,10173,0.2088374539715939,0.1375208886267571,0.10099947396107312,0.07116878010419739,0.10783798001052078,0.5163727959697733
5264276842398220288,1,0.0173,156,859,0.6538461538461539,0.5087310826542492,0.16666666666666666,0.09313154831199069,0.4871794871794872,0.7450980392156863
